event_group_id,condition_id,linked_tweet_count,avg_link_confidence,max_link_confidence,text_similarity,has_tweet_link,event_group_label,first_tweet_at,last_tweet_at,tweet_count,cluster_count,event_text,normalized_event_text,event_tokens,market_created_at,question,market_slug,category,lag_days,temporal_fit,score,creation_month,total_volume,month_percentile_rank
5193,0xc1e2aa3addf51a2cf0c889b65abf8a346b4c4ec95c8b614f6d1b2688f5030718,9,0.7946150302886963,0.8680179715156555,0.0,1,"#amc, #gme, $gme",2024-05-13 00:15:15+00:00,2024-05-14 23:58:00+00:00,242,22,"#amc, #gme, $gme $gme, $amc, stocks $amc, #amc, upside $amc, squeeze, mentioned $amc, fresh, highs $amc, little, bump $gme, #gme, potentially $gme, stock, extends $gme, volatility, paused $gme, gamestop, stock roaring, kitty, $gme $amc, $gme, short $amc, $gme, stocks $amc, equity, entertainment $amc, halted, times $gme, volatility, shorts $gme, gamestop, more $gme, gamestop, time $gme, want, more $hood, #hood, next $lidr, squeeze, technical $lidr, position, accumulation roaring, kitty, cult",#amc #gme $gme $gme $amc stocks $amc #amc upside $amc squeeze mentioned $amc fresh highs $amc little bump $gme #gme potentially $gme stock extends $gme volatility paused $gme gamestop stock roaring kitty $gme $amc $gme short $amc $gme stocks $amc equity entertainment $amc halted times $gme volatility shorts $gme gamestop more $gme gamestop time $gme want more $hood #hood next $lidr squeeze technical $lidr position accumulation roaring kitty cult,"['#amc', '#gme', '$gme', '$gme', '$amc', 'stocks', '$amc', '#amc', 'upside', '$amc', 'squeeze', 'mentioned', '$amc', 'fresh', 'highs', '$amc', 'little', 'bump', '$gme', '#gme', 'potentially', '$gme', 'stock', 'extends', '$gme', 'volatility', 'paused', '$gme', 'gamestop', 'stock', 'roaring', 'kitty', '$gme', '$amc', '$gme', 'short', '$amc', '$gme', 'stocks', '$amc', 'equity', 'entertainment', '$amc', 'halted', 'times', '$gme', 'volatility', 'shorts', '$gme', 'gamestop', 'more', '$gme', 'gamestop', 'time', '$gme', 'want', 'more', '$hood', '#hood', 'next', '$lidr', 'squeeze', 'technical', '$lidr', 'position', 'accumulation', 'roaring', 'kitty', 'cult']",2024-05-13 14:51:06.303168+00:00,$GME all time high by Friday?,gme-all-time-high-by-friday,company / product announcements,0.6082326755555555,0.9131096177777778,5.596399260220878,2024-05,145340.361016,0.8563734290843806
7474,0xc295b3779bd5923f7a7179b4e422a02760a9a43117f536465b1c05dbb12b93d5,1,0.713345468044281,0.713345468044281,0.0,1,"trump, hamas, says",2025-10-02 20:38:06+00:00,2025-10-03 21:21:50+00:00,14,3,"trump, hamas, says trump, considering, using hamas, agrees, release trump, hamas, deal",trump hamas says trump considering using hamas agrees release trump hamas deal,"['trump', 'hamas', 'says', 'trump', 'considering', 'using', 'hamas', 'agrees', 'release', 'trump', 'hamas', 'deal']",2025-10-02 22:19:40.891834+00:00,Will Trump create a tariff dividend in 2025?,will-trump-create-a-tariff-dividend-in-2025,elections / politics,0.0705427295601851,0.989922467205688,3.0340443267996853,2025-10,1935362.954579,0.9931955461756786
6468,0xc2e718b1b827bf996611f43405ffe1a796acb77b0b8821fa1feb879ceee1acc4,1,0.7010738253593445,0.7010738253593445,0.4285714285714285,1,"commerce, secretary, lutnick",2025-03-06 15:24:18+00:00,2025-03-06 21:58:00+00:00,4,1,"commerce, secretary, lutnick commerce, secretary, lutnick",commerce secretary lutnick commerce secretary lutnick,"['commerce', 'secretary', 'lutnick', 'commerce', 'secretary', 'lutnick']",2025-03-06 21:43:46.813405+00:00,Howard Lutnick out as Secretary of Commerce before July?,howard-lutnick-out-as-secretary-of-commerce-before-july,elections / politics,0.2635279329282407,0.9623531524388228,4.072969797622871,2025-03,68695.697614,0.6642920747996438
6333,0xc35229d3aedafca242397b2035267c5cbbeb6fdc57c15f4c5c944fa7da54b776,2,0.7181223928928375,0.7256503701210022,0.0,1,"#ufcsaudiarabia, #riyadhseason, #fcbayern",2025-01-31 00:53:39+00:00,2025-02-01 23:59:42+00:00,131,11,"#ufcsaudiarabia, #riyadhseason, #fcbayern #fcbayern, #miasanmia, #fcbksv #nbaallstar, 30pm, best #ufcsaudiarabia, #riyadhseason, 12pmet hansi, flick, #barçaalavés #nfobha, #bhafc, forest #fcbksv, #fcbayern, #miasanmia sunday, #probowlgames, espn #probowlgames, trick, play #ufcsaudiarabia, #riyadhseason, next #royalrumble, #smackdown, love #wrestlemania, #royalrumble, tonight",#ufcsaudiarabia #riyadhseason #fcbayern #fcbayern #miasanmia #fcbksv #nbaallstar 30pm best #ufcsaudiarabia #riyadhseason 12pmet hansi flick #barçaalavés #nfobha #bhafc forest #fcbksv #fcbayern #miasanmia sunday #probowlgames espn #probowlgames trick play #ufcsaudiarabia #riyadhseason next #royalrumble #smackdown love #wrestlemania #royalrumble tonight,"['#ufcsaudiarabia', '#riyadhseason', '#fcbayern', '#fcbayern', '#miasanmia', '#fcbksv', '#nbaallstar', '30pm', 'best', '#ufcsaudiarabia', '#riyadhseason', '12pmet', 'hansi', 'flick', '#barçaalavés', '#nfobha', '#bhafc', 'forest', '#fcbksv', '#fcbayern', '#miasanmia', 'sunday', '#probowlgames', 'espn', '#probowlgames', 'trick', 'play', '#ufcsaudiarabia', '#riyadhseason', 'next', '#royalrumble', '#smackdown', 'love', '#wrestlemania', '#royalrumble', 'tonight']",2025-01-31 19:23:55.804697+00:00,Ziam vs. Davis,ziam-vs-davis,sports,0.7710278321412037,0.8898531668369709,3.614337875913501,2025-01,35475.020091,0.4917382683410443
3320,0xc3c0145a5e4e665cf3a1fae3f8aaf2babb36e4913d68ed048d3b3bfb9a033b12,24,0.7320724303523699,0.7858245372772217,0.0,1,"#btc, #crypto, $spy",2023-03-09 14:45:29+00:00,2023-03-10 23:32:38+00:00,109,10,"#btc, #crypto, $spy $spy, don’t, want $spy, strike, expiration range, #btc, $btc $sivb, bank, cnbc bank, silicon, valley $spy, flow, show $spy, strike, expiration #btc, range, #crypto bank, silicon, valley bank, silicon, valley",#btc #crypto $spy $spy don’t want $spy strike expiration range #btc $btc $sivb bank cnbc bank silicon valley $spy flow show $spy strike expiration #btc range #crypto bank silicon valley bank silicon valley,"['#btc', '#crypto', '$spy', '$spy', 'don’t', 'want', '$spy', 'strike', 'expiration', 'range', '#btc', '$btc', '$sivb', 'bank', 'cnbc', 'bank', 'silicon', 'valley', '$spy', 'flow', 'show', '$spy', 'strike', 'expiration', '#btc', 'range', '#crypto', 'bank', 'silicon', 'valley', 'bank', 'silicon', 'valley']",2023-03-09 22:27:41.244000+00:00,Will SVB fail?,will-svb-fail,company / product announcements,0.3209750462962963,0.954146421957672,6.867975112664442,2023-03,1155.436992,0.8255613126079447
6916,0xc3ede0572bba2901df68aac861e1be5a2de742060237d8cf85085e596d210eff,1,0.7284958362579346,0.7284958362579346,0.0,1,"trump, musk, elon",2025-06-05 00:45:56+00:00,2025-06-06 23:37:04+00:00,88,13,"trump, musk, elon donald, trump, making trump, signs, proclamation $tsla, trump, tesla $tsla, most, back tesla, $tsla, back trump, tesla, $tsla elon, musk, trump musk, elon, trump elon, trump, call full, episode, here more, stories, trump trump, musk, feud follow, thanks, reading",trump musk elon donald trump making trump signs proclamation $tsla trump tesla $tsla most back tesla $tsla back trump tesla $tsla elon musk trump musk elon trump elon trump call full episode here more stories trump trump musk feud follow thanks reading,"['trump', 'musk', 'elon', 'donald', 'trump', 'making', 'trump', 'signs', 'proclamation', '$tsla', 'trump', 'tesla', '$tsla', 'most', 'back', 'tesla', '$tsla', 'back', 'trump', 'tesla', '$tsla', 'elon', 'musk', 'trump', 'musk', 'elon', 'trump', 'elon', 'trump', 'call', 'full', 'episode', 'here', 'more', 'stories', 'trump', 'trump', 'musk', 'feud', 'follow', 'thanks', 'reading']",2025-06-06 02:55:25.332438+00:00,Trump and Elon publicly reconcile by Friday?,will-trump-and-elon-publicly-reconcile-by-next-friday,elections / politics,1.0899228291435186,0.8442967386937831,3.002307179768817,2025-06,1273570.419506,0.9861011606247312
7300,0xc44da5c18475de026ccde59476916895de105f8dc601b2a62a40f74ada38f04d,1,0.7222635746002197,0.7222635746002197,0.0,1,"open, quarterfinals, felix",2025-08-31 01:55:26+00:00,2025-09-01 21:08:22+00:00,35,5,"open, quarterfinals, felix carlos, alcaraz, quarterfinals alexander, bublik, tommy felix, auger, aliassime novak, djokovic, open osaka, naomi, coco",open quarterfinals felix carlos alcaraz quarterfinals alexander bublik tommy felix auger aliassime novak djokovic open osaka naomi coco,"['open', 'quarterfinals', 'felix', 'carlos', 'alcaraz', 'quarterfinals', 'alexander', 'bublik', 'tommy', 'felix', 'auger', 'aliassime', 'novak', 'djokovic', 'open', 'osaka', 'naomi', 'coco']",2025-09-01 01:40:41.695493+00:00,US Open: Naomi Osaka vs Cori Gauff,us-open-naomi-osaka-vs-cori-gauff-2025-09-01,sports,0.9897649941319444,0.8586050008382936,2.9971240267256203,2025-09,237644.943653,0.9622700903898908
4234,0xc786721d834e7bfb60053d0aba3b61273297453721eb55104867d322528e6b9f,1,0.7234494090080261,0.7234494090080261,0.3,1,"mccarthy, kevin, speaker",2023-10-03 12:41:26+00:00,2023-10-04 14:57:13+00:00,31,4,"mccarthy, kevin, speaker kevin, mccarthy, democrats kevin, mccarthy, speaker voted, mccarthy, speaker matt, gaetz, speaker",mccarthy kevin speaker kevin mccarthy democrats kevin mccarthy speaker voted mccarthy speaker matt gaetz speaker,"['mccarthy', 'kevin', 'speaker', 'kevin', 'mccarthy', 'democrats', 'kevin', 'mccarthy', 'speaker', 'voted', 'mccarthy', 'speaker', 'matt', 'gaetz', 'speaker']",2023-10-03 21:21:44.916000+00:00,Will Kevin McCarthy be the next Speaker?,will-kevin-mccarthy-be-the-next-speaker,elections / politics,0.3613300462962963,0.948381421957672,3.785109805387033,2023-10,72276.080569,0.9305135951661632
6735,0xc7a571b438d14b6fb34afad62ae1bd99d6cc9ea390b2adb6b868ad3b0b624aae,8,0.7492709085345268,0.7854889631271362,0.0,1,"musk, elon, $tsla",2025-04-30 03:12:47+00:00,2025-05-01 22:43:52+00:00,29,5,"musk, elon, $tsla musk, elon, administration $tsla, article, overnight $tsla, catalyst, break musk, board, elon tesla, board, $tsla",musk elon $tsla musk elon administration $tsla article overnight $tsla catalyst break musk board elon tesla board $tsla,"['musk', 'elon', '$tsla', 'musk', 'elon', 'administration', '$tsla', 'article', 'overnight', '$tsla', 'catalyst', 'break', 'musk', 'board', 'elon', 'tesla', 'board', '$tsla']",2025-05-01 01:47:43.043653+00:00,Will Tesla name a new CEO before July?,will-tesla-name-a-new-ceo-before-july,company / product announcements,0.9409264311689814,0.8655819384044312,5.321402758597828,2025-05,525398.238502,0.9345238095238096
7960,0xca7ab10990c95c2dbe6e17f1660f897f97f0d1522c4dd7f48c56894c2b144e57,1,0.7380900382995605,0.7380900382995605,0.0,1,"#cfc, #chebre, thanks",2026-01-17 02:24:04+00:00,2026-01-18 23:42:33+00:00,63,9,"#cfc, #chebre, thanks #cfc, #chebre, bridge #redbullracing, sitting, comfortably 𝗚𝗢𝗢𝗢𝗢𝗢𝗢𝗔𝗔𝗔𝗔𝗔𝗔𝗟𝗟𝗟𝗟𝗟𝗟𝗟, #rblfcb, right thanks, sharing, important #broncoscountry, meets, media #fcbayern, #legendscup, legends round, divisional, sfvssea drake, maye, field final, saturday, scores",#cfc #chebre thanks #cfc #chebre bridge #redbullracing sitting comfortably 𝗚𝗢𝗢𝗢𝗢𝗢𝗢𝗔𝗔𝗔𝗔𝗔𝗔𝗟𝗟𝗟𝗟𝗟𝗟𝗟 #rblfcb right thanks sharing important #broncoscountry meets media #fcbayern #legendscup legends round divisional sfvssea drake maye field final saturday scores,"['#cfc', '#chebre', 'thanks', '#cfc', '#chebre', 'bridge', '#redbullracing', 'sitting', 'comfortably', '𝗚𝗢𝗢𝗢𝗢𝗢𝗢𝗔𝗔𝗔𝗔𝗔𝗔𝗟𝗟𝗟𝗟𝗟𝗟𝗟', '#rblfcb', 'right', 'thanks', 'sharing', 'important', '#broncoscountry', 'meets', 'media', '#fcbayern', '#legendscup', 'legends', 'round', 'divisional', 'sfvssea', 'drake', 'maye', 'field', 'final', 'saturday', 'scores']",2026-01-17 11:10:27.131184+00:00,Thunder vs. Heat: O/U 233.5,nba-okc-mia-2026-01-17-total-233pt5,sports,0.3655454998148148,0.9477792143121692,3.0604900235890167,2026-01,129097.452446,0.9322659978808824
4080,0xcd04b02e7d8c1c5dfbccf7e26536fe4d8e10a28c2bdea963bad7b57ba4a3250d,2,0.7176251709461212,0.718133807182312,0.3333333333333333,1,"#idalia, hurricane, storm",2023-08-29 16:00:54+00:00,2023-08-30 16:34:01+00:00,13,3,"#idalia, hurricane, storm hurricane, #idalia, catastrophic hurricane, idalia, category hurricane, idalia, storm",#idalia hurricane storm hurricane #idalia catastrophic hurricane idalia category hurricane idalia storm,"['#idalia', 'hurricane', 'storm', 'hurricane', '#idalia', 'catastrophic', 'hurricane', 'idalia', 'category', 'hurricane', 'idalia', 'storm']",2023-08-29 19:40:49.147000+00:00,Will Idalia hit Florida as Category 4 hurricane?,will-idalia-hit-florida-as-category-4-hurricane,none,0.1527216087962963,0.9781826273148148,4.478623184535231,2023-08,2567.727763,0.4076923076923077
6993,0xcdd97bf429ad7931e43f3de7a292e9e6160a1898e19954577e3d45fedb467bdf,1,0.7183032631874084,0.7183032631874084,0.0,1,"#f1, #austriangp, #fcbayern",2025-06-22 14:00:01+00:00,2025-06-23 21:24:45+00:00,39,3,"#f1, #austriangp, #fcbayern #fcbayern, #fifacwc, #miasanmia #austriangp, ring, bull #f1themovie, london, carpet",#f1 #austriangp #fcbayern #fcbayern #fifacwc #miasanmia #austriangp ring bull #f1themovie london carpet,"['#f1', '#austriangp', '#fcbayern', '#fcbayern', '#fifacwc', '#miasanmia', '#austriangp', 'ring', 'bull', '#f1themovie', 'london', 'carpet']",2025-06-22 17:49:56.632546+00:00,Will Benfica beat Bayern Munich?,will-benfica-beat-bayern-munich-332,sports,0.1596716729861111,0.9771897610019842,3.0376273858186766,2025-06,188166.52371,0.8952572001719444
6819,0xcebce464ffd77d9ca2fdd0e4a1cd8537319212da410f01709636ae07ccdaee1e,2,0.7735720276832581,0.7742106914520264,0.2,1,"jannik, sinner, rome",2025-05-16 14:17:35+00:00,2025-05-16 21:10:38+00:00,10,1,"jannik, sinner, rome jannik, sinner, rome",jannik sinner rome jannik sinner rome,"['jannik', 'sinner', 'rome', 'jannik', 'sinner', 'rome']",2025-05-16 22:28:02.767879+00:00,Internazionali BNL d'Italia: Carlos Alcaraz vs. Jannik Sinner,internazionali-bnl-ditalia-carlos-alcaraz-vs-jannik-sinner-237,sports,0.3405991652662037,0.9513429763905424,4.232526003888467,2025-05,30984.36748,0.6097222222222223
7499,0xcf94a8f1ac8fb11b9738f75a35c9aa7bb1d64dea19cbdca5891290f9630b76eb,1,0.729210615158081,0.729210615158081,0.25,1,"israel, hamas, ending",2025-10-09 11:52:48+00:00,2025-10-09 20:36:50+00:00,4,1,"israel, hamas, ending israel, hamas, ending",israel hamas ending israel hamas ending,"['israel', 'hamas', 'ending', 'israel', 'hamas', 'ending']",2025-10-09 19:07:21.022665+00:00,Israel x Hamas Ceasefire Phase II by October 31?,israel-x-hamas-ceasefire-phase-ii-by-october-31,elections / politics,0.3017710956597222,0.9568898434771824,3.673595284757433,2025-10,202282.328875,0.9313732624990904
4758,0xcfda78e5bbb8c51685b7ee9b250cc097ab7823996a4760947ba17efa99abf92b,2,0.7142217755317688,0.7247411012649536,0.3333333333333333,1,"tucker, putin, carlson",2024-02-08 01:55:16+00:00,2024-02-09 04:38:45+00:00,21,3,"tucker, putin, carlson carlson, tucker, interview putin, tucker, vladimir putin, tucker, interested",tucker putin carlson carlson tucker interview putin tucker vladimir putin tucker interested,"['tucker', 'putin', 'carlson', 'carlson', 'tucker', 'interview', 'putin', 'tucker', 'vladimir', 'putin', 'tucker', 'interested']",2024-02-08 23:01:11.698000+00:00,Tucker Carlson + Putin interview over 300 million views on X in first 24 hours?,tucker-carlson-putin-interview-over-300-million-views-on-x-in-first-24-hours,entertainment / awards,0.879116875,0.8744118750000001,4.436164286382685,2024-02,59430.876692,0.7700258397932817
6389,0xd0c9594980f7651c45f58bc78e7b39a3bfcfc7ed1025676e6021a1a11d56a83f,3,0.7464787165323893,0.77744460105896,0.0,1,"#nbaallstar, #attslamdunk, stephen",2025-02-16 01:26:38+00:00,2025-02-17 21:30:01+00:00,97,14,"#nbaallstar, #attslamdunk, stephen #kiak5, #attslamdunk, mcclung #mufc, #totmun, united stephen, #nbaallstar, saturday tyler, herro, #starry3pt every, mcclung, #attslamdunk #ucl, #fcbcel, #fcbayern #ucl, #milanfeyenoord, #sempremilan #nbaallstar, here, stephen #nbaallstar, stars, underway introducing, #nbaallstar, stars steph, #nbaallstar, championship stephen, #nbaallstar, curry wemby, #nbaallstar, stars tonight, #wweraw, #rawonnetflix",#nbaallstar #attslamdunk stephen #kiak5 #attslamdunk mcclung #mufc #totmun united stephen #nbaallstar saturday tyler herro #starry3pt every mcclung #attslamdunk #ucl #fcbcel #fcbayern #ucl #milanfeyenoord #sempremilan #nbaallstar here stephen #nbaallstar stars underway introducing #nbaallstar stars steph #nbaallstar championship stephen #nbaallstar curry wemby #nbaallstar stars tonight #wweraw #rawonnetflix,"['#nbaallstar', '#attslamdunk', 'stephen', '#kiak5', '#attslamdunk', 'mcclung', '#mufc', '#totmun', 'united', 'stephen', '#nbaallstar', 'saturday', 'tyler', 'herro', '#starry3pt', 'every', 'mcclung', '#attslamdunk', '#ucl', '#fcbcel', '#fcbayern', '#ucl', '#milanfeyenoord', '#sempremilan', '#nbaallstar', 'here', 'stephen', '#nbaallstar', 'stars', 'underway', 'introducing', '#nbaallstar', 'stars', 'steph', '#nbaallstar', 'championship', 'stephen', '#nbaallstar', 'curry', 'wemby', '#nbaallstar', 'stars', 'tonight', '#wweraw', '#rawonnetflix']",2025-02-16 05:00:18.827975+00:00,Kenny's Young Stars vs. Chuck's Global Stars,nba-kys-cgs-2025-02-16,sports,0.1483892126736111,0.978801541046627,4.142782854293453,2025-02,302134.433435,0.8578404774823657
7641,0xd226f122daeff5d032638dcc20a2dce4204d78e91e47516cc2acaed9ee26e4c9,1,0.7162520885467529,0.7162520885467529,0.2727272727272727,1,"elena, rybakina, finals",2025-11-07 15:29:37+00:00,2025-11-07 18:38:51+00:00,8,1,"elena, rybakina, finals elena, rybakina, finals",elena rybakina finals elena rybakina finals,"['elena', 'rybakina', 'finals', 'elena', 'rybakina', 'finals']",2025-11-07 23:00:01.339938+00:00,"WTA Finals, Final Stage: Aryna Sabalenka vs Elena Rybakina",wta-sabalen-rybakin-2025-11-08,sports,0.3127817122453704,0.9553168982506614,3.707106866915182,2025-11,385133.825631,0.97052687754706
6952,0xd5cc2562e6376504782efc747e28d4d877693b0360ee9d37c5ae24229e0a2054,5,0.7348099470138549,0.7552051544189453,0.0,1,"israeli, iran, military",2025-06-13 00:03:36+00:00,2025-06-14 15:43:26+00:00,24,4,"israeli, iran, military israeli, force, strikes israeli, military, spokesman military, israeli, iranian iranian, media, south",israeli iran military israeli force strikes israeli military spokesman military israeli iranian iranian media south,"['israeli', 'iran', 'military', 'israeli', 'force', 'strikes', 'israeli', 'military', 'spokesman', 'military', 'israeli', 'iranian', 'iranian', 'media', 'south']",2025-06-13 00:11:00.581064+00:00,Iran strike on Israel by Monday?,iran-strike-on-israel-by-monday,elections / politics,0.0051456141666666,0.9992649122619048,4.733460179723636,2025-06,263037.186998,0.9214787218799256
6799,0xd627b2fcd48d7c6c36603c0c465c9907144b05693545b187b59663914240ff9e,1,0.7116870880126953,0.7116870880126953,0.2222222222222222,1,"china, finance, ministry",2025-05-13 13:59:37+00:00,2025-05-13 14:11:02+00:00,5,1,"china, finance, ministry finance, ministry, tariff",china finance ministry finance ministry tariff,"['china', 'finance', 'ministry', 'finance', 'ministry', 'tariff']",2025-05-13 17:22:38.787098+00:00,Will the U.S. tariff rate on China be between 40% and 60% on August 15?,will-the-us-tariff-rate-on-china-be-between-40-and-60-on-august-15,elections / politics,0.1409929062268518,0.9798581562533067,3.582671992919013,2025-05,198932.6877,0.8563492063492063
7592,0xd790de56c8436fd194921fe28faf319fc55f526b41a50e7de284e2b3e0c5d9c2,1,0.7472015023231506,0.7472015023231506,0.0,1,"earnings, revenue, $googl",2025-10-29 13:05:29+00:00,2025-10-30 21:40:34+00:00,89,12,"earnings, revenue, $googl $googl, earnings, beating alphabet, $googl, earnings quarter, google, $googl $meta, earnings, candle earnings, meta, $meta $msft, earnings, beating microsoft, $msft, earnings $aapl, $amzn, earnings $aapl, $102, earnings apple, $aapl, earnings $amzn, earnings, sales amazon, $amzn, earnings",earnings revenue $googl $googl earnings beating alphabet $googl earnings quarter google $googl $meta earnings candle earnings meta $meta $msft earnings beating microsoft $msft earnings $aapl $amzn earnings $aapl $102 earnings apple $aapl earnings $amzn earnings sales amazon $amzn earnings,"['earnings', 'revenue', '$googl', '$googl', 'earnings', 'beating', 'alphabet', '$googl', 'earnings', 'quarter', 'google', '$googl', '$meta', 'earnings', 'candle', 'earnings', 'meta', '$meta', '$msft', 'earnings', 'beating', 'microsoft', '$msft', 'earnings', '$aapl', '$amzn', 'earnings', '$aapl', '$102', 'earnings', 'apple', '$aapl', 'earnings', '$amzn', 'earnings', 'sales', 'amazon', '$amzn', 'earnings']",2025-10-30 19:03:52.823667+00:00,Will Apple dip to $256 in November?,will-aapl-dip-to-256-in-november-418-834-674,company / product announcements,1.2488868479976851,0.8215875931431879,3.025958437162707,2025-10,40476.079699,0.7305872935012008
6278,0xd9d76774bd99257cca2aa55f2cd2d52213099cbf57c7b3c586db922b8ccdbe29,9,0.728955520523919,0.7636332511901855,0.0,1,"#btc, #crypto, $trump",2025-01-17 12:22:10+00:00,2025-01-18 20:41:06+00:00,40,7,"#btc, #crypto, $trump $vvos, breakout, mode altcoins, #btc, #crypto breakout, resistance, range $trump, $sol, 0xsun $trump, schedule, token $trump, coin, launches trump, donald, memecoin",#btc #crypto $trump $vvos breakout mode altcoins #btc #crypto breakout resistance range $trump $sol 0xsun $trump schedule token $trump coin launches trump donald memecoin,"['#btc', '#crypto', '$trump', '$vvos', 'breakout', 'mode', 'altcoins', '#btc', '#crypto', 'breakout', 'resistance', 'range', '$trump', '$sol', '0xsun', '$trump', 'schedule', 'token', '$trump', 'coin', 'launches', 'trump', 'donald', 'memecoin']",2025-01-18 04:24:36.146231+00:00,Will $TRUMP memecoin creator sell by Sunday?,will-top-holder-of-trump-sell-by-sunday,crypto / digital assets,0.6683581739699074,0.9045202608614418,5.458696770085637,2025-01,191266.090404,0.7280237937871777
7996,0xda18ed6536b8a4a4fb342e07eacbd1dbc86057d71375a9d4530ab9cc40b8a9a0,2,0.7330177128314972,0.7511012554168701,0.0,1,"#cfc, #cryche, super",2026-01-25 09:15:48+00:00,2026-01-27 05:37:45+00:00,98,13,"#cfc, #cryche, super #cfc, #cryche, palace #redbullracing, shakedown, seats championship, sunday, here stefon, diggs, first maye, drake, super jarrett, stidham, paramount mike, vrabel, super #cfc, #cryche, couldn #redbullracing, rb22, time #pmssuperbowlszn, #pmslive, seattle cooper, kupp, against sunday, final, scores monday, final, scores",#cfc #cryche super #cfc #cryche palace #redbullracing shakedown seats championship sunday here stefon diggs first maye drake super jarrett stidham paramount mike vrabel super #cfc #cryche couldn #redbullracing rb22 time #pmssuperbowlszn #pmslive seattle cooper kupp against sunday final scores monday final scores,"['#cfc', '#cryche', 'super', '#cfc', '#cryche', 'palace', '#redbullracing', 'shakedown', 'seats', 'championship', 'sunday', 'here', 'stefon', 'diggs', 'first', 'maye', 'drake', 'super', 'jarrett', 'stidham', 'paramount', 'mike', 'vrabel', 'super', '#cfc', '#cryche', 'couldn', '#redbullracing', 'rb22', 'time', '#pmssuperbowlszn', '#pmslive', 'seattle', 'cooper', 'kupp', 'against', 'sunday', 'final', 'scores', 'monday', 'final', 'scores']",2026-01-26 03:22:26.486911+00:00,Drake Maye: Rushing Yards O/U 29.5,nfl-sea-ne-2026-02-08-rush-drake-maye-29pt5,sports,0.7546121170254629,0.8921982689963625,3.646620509348516,2026-01,10882.105208,0.7418953466896075
7198,0xda39f58709928478f4e85fd6b811576a3a777e0c0260f1158ddb4ba5cfc954d2,3,0.7302422324816386,0.7626361846923828,0.0,1,"governor, kugler, board",2025-08-01 19:32:33+00:00,2025-08-01 20:42:34+00:00,6,1,"governor, kugler, board governor, kugler, board",governor kugler board governor kugler board,"['governor', 'kugler', 'board', 'governor', 'kugler', 'board']",2025-08-01 20:39:12.601822+00:00,Will Trump announce Judy Shelton to replace Kugler?,will-trump-announce-judy-shelton-to-replace-kugler,elections / politics,0.0462916877546296,0.9933869017493386,4.120917185327811,2025-08,1514.81818,0.139568345323741
7054,0xdc74072a6c2087a7e4ae3d14bc4aaa510dbcf367546fe36f79f21c8a465a8004,1,0.7185102701187134,0.7185102701187134,0.0,1,"#btc, #crypto, bitcoin",2025-07-03 10:57:10+00:00,2025-07-03 17:05:00+00:00,11,2,"#btc, #crypto, bitcoin #btc, bitcoin, #crypto #btc, bitcoin, resistance",#btc #crypto bitcoin #btc bitcoin #crypto #btc bitcoin resistance,"['#btc', '#crypto', 'bitcoin', '#btc', 'bitcoin', '#crypto', '#btc', 'bitcoin', 'resistance']",2025-07-03 16:14:05.222111+00:00,Will Bitcoin Dominance hit 70% before October?,bitcoin-dominance-above-70-before-october,crypto / digital assets,0.2200835892476851,0.9685594872503308,3.034537538447799,2025-07,181663.799939,0.8989756722151089
6109,0xdcea3e30f51410e386c8742e1a9b07fc92ba8e0e93ecf6db37b46bfa5835dd41,1,0.7392427921295166,0.7392427921295166,0.0,1,"#btc, $xrp, volume",2024-12-01 19:48:09+00:00,2024-12-03 19:36:22+00:00,42,8,"#btc, $xrp, volume $xrp, smashed, hits $gns, volume, squeeze $tsla, tesla, trump $tsla, tsla, above volume, trading, $xrp $xrp, crypto, according #btc, cycle, measured donald, trump, voters",#btc $xrp volume $xrp smashed hits $gns volume squeeze $tsla tesla trump $tsla tsla above volume trading $xrp $xrp crypto according #btc cycle measured donald trump voters,"['#btc', '$xrp', 'volume', '$xrp', 'smashed', 'hits', '$gns', 'volume', 'squeeze', '$tsla', 'tesla', 'trump', '$tsla', 'tsla', 'above', 'volume', 'trading', '$xrp', '$xrp', 'crypto', 'according', '#btc', 'cycle', 'measured', 'donald', 'trump', 'voters']",2024-12-02 17:38:47.970814+00:00,Will Ripple hit in $3.50 in December?,will-ripple-hit-in-3pt50-in-december,crypto / digital assets,0.9101732733101852,0.8699752466699735,3.031385755734562,2024-12,161510.213429,0.6154598825831703
6070,0xde07543f16cf523c8a069bde1527af281e9f89b04ff537803d184cd7bbff02ff,1,0.7054172158241272,0.7054172158241272,0.0,1,"gaetz, matt, trump",2024-11-21 17:28:08+00:00,2024-11-23 13:45:04+00:00,24,3,"gaetz, matt, trump gaetz, matt, attorney matt, gaetz, congress elect, trump, intends",gaetz matt trump gaetz matt attorney matt gaetz congress elect trump intends,"['gaetz', 'matt', 'trump', 'gaetz', 'matt', 'attorney', 'matt', 'gaetz', 'congress', 'elect', 'trump', 'intends']",2024-11-21 17:43:37.521781+00:00,Will Trump pick Todd Blanche for Attorney General?,will-trump-pick-todd-blanche-for-attorney-general,elections / politics,0.0107583539467592,0.99846309229332,3.023586135449469,2024-11,7853.805454,0.198019801980198
